Employee_ID,Department,Age,Salary,Projects_Completed,Working_Hours,Performance_Score,Promotion_Status
100644,Marketing,58,108743,12,126,98,Yes
100645,Finance,38,53957,19,250,100,Yes
100646,Finance,22,33908,18,250,100,Yes
100647,Finance,28,116188,5,132,99,Yes
100648,Operations,31,115880,2,150,84,Yes
100649,Finance,53,110570,7,175,100,Yes
100650,IT,58,111324,10,154,98,Yes
100651,HR,47,98287,15,168,100,Yes
100652,Support,40,67482,7,216,100,Yes
100653,Sales,32,119329,5,230,100,Yes
100654,Finance,51,118375,15,200,100,Yes
100655,Marketing,47,58314,20,180,100,Yes
100656,Finance,52,94921,20,240,100,Yes
100657,Marketing,30,103768,15,168,100,Yes
100658,IT,23,35831,10,140,84,Yes
100659,Marketing,47,40125,24,184,100,Yes
100660,Sales,55,82451,14,150,92,Yes
100661,HR,51,65708,10,132,87,Yes
100662,Marketing,35,37682,17,230,100,Yes
100663,Marketing,36,102824,21,180,100,Yes
100664,HR,33,55794,14,154,100,Yes
100665,Sales,55,79372,2,210,100,Yes
100666,Finance,31,59477,16,154,100,Yes
100667,Marketing,41,73863,13,132,96,Yes
100668,HR,31,109941,9,189,100,Yes
100669,IT,50,58737,7,216,100,Yes
100670,HR,55,22620,16,144,100,Yes
100671,IT,42,55057,10,176,100,Yes
100672,Sales,58,60138,24,198,100,Yes
100673,Finance,51,99390,22,184,100,Yes
100674,HR,34,73024,9,168,90,Yes
100675,Support,44,29677,22,189,100,Yes
100676,Support,52,64111,23,150,100,Yes
100677,Operations,56,44074,7,200,100,Yes
100678,Marketing,52,37824,16,154,100,Yes
100679,Sales,35,20765,9,154,93,Yes
100680,HR,55,65439,24,225,100,Yes
100681,Support,23,117151,17,207,100,Yes
100682,Marketing,36,68926,20,230,100,Yes
100683,Support,25,56860,7,230,100,Yes
100684,HR,41,32975,11,180,100,Yes
100685,IT,30,94877,8,210,100,Yes
100686,HR,39,113677,7,120,93,Yes
100687,Operations,45,97870,19,132,100,Yes
100688,HR,24,101371,20,230,100,Yes
100689,HR,49,46548,12,207,100,Yes
100690,Operations,39,110575,7,150,100,Yes
100691,Sales,22,118066,8,175,100,Yes
100692,HR,30,58736,7,207,100,Yes
100693,Operations,45,81562,6,192,100,Yes
100694,Marketing,40,60409,9,200,100,Yes
100695,IT,39,104101,13,189,100,Yes
100696,IT,43,29834,7,200,100,Yes
100697,HR,44,20840,8,126,97,Yes
100698,Sales,31,99409,22,150,100,Yes
100699,Sales,54,51568,17,207,100,Yes
100700,Marketing,48,30846,17,154,100,Yes
100701,HR,25,25899,16,240,100,Yes
100702,IT,25,106038,22,175,100,Yes
100703,Sales,41,86101,2,189,100,Yes
100704,HR,32,58773,8,198,100,Yes
100705,Support,24,94723,17,175,100,Yes
100706,Sales,40,92762,13,184,100,Yes
100707,Operations,58,24311,18,207,100,Yes
100708,Support,45,76888,24,230,100,Yes
100709,Sales,34,61616,22,161,100,Yes
100710,IT,31,72134,10,200,100,Yes
100711,Finance,52,111225,2,168,93,Yes
100712,Support,31,26083,2,192,89,Yes
100713,Marketing,38,32598,14,168,100,Yes
100714,Marketing,47,102476,16,250,100,Yes
100715,IT,38,112416,7,207,100,Yes
100716,Sales,43,22580,21,192,100,Yes
100717,HR,31,77395,21,225,100,Yes
100718,Sales,41,62321,24,220,100,Yes
100719,IT,25,29386,12,216,100,Yes
100720,Marketing,43,73171,23,144,100,Yes
100721,Sales,45,39522,14,168,100,Yes
100722,Marketing,30,85532,4,240,100,Yes
100723,Support,42,111760,4,154,78,No
100724,HR,39,34635,18,230,100,Yes
100725,Support,21,20671,3,160,100,Yes
100726,Marketing,27,53545,1,210,100,Yes
100727,Marketing,24,74079,17,154,100,Yes
100728,Finance,21,46855,7,126,88,Yes
100729,Finance,35,55790,16,200,100,Yes
100730,Support,32,71012,5,184,100,Yes
100731,Operations,42,34260,19,240,100,Yes
100732,Support,42,85139,7,225,100,Yes
100733,Finance,37,21074,14,216,100,Yes
100734,Marketing,49,62676,2,154,74,No
100735,IT,34,29475,3,138,82,Yes
100736,Support,40,98414,17,120,100,Yes
100737,Marketing,53,35120,16,200,100,Yes
100738,IT,35,43147,8,240,100,Yes
100739,IT,32,21986,18,225,100,Yes
100740,Finance,40,52430,15,138,100,Yes
100741,Support,50,75479,7,138,82,Yes
100742,Sales,58,102966,9,132,80,Yes
100743,HR,23,22176,6,175,100,Yes
100744,Finance,48,104258,18,140,100,Yes
100745,Finance,46,104153,18,220,100,Yes
100746,Sales,50,81918,24,189,100,Yes
100747,HR,33,47115,14,184,100,Yes
100748,Marketing,33,97442,14,180,100,Yes
100749,Operations,22,60002,14,154,100,Yes
100750,Support,57,77124,4,168,91,Yes
100751,Operations,58,26610,4,210,100,Yes
100752,Marketing,22,69752,15,176,100,Yes
100753,Finance,56,98947,15,144,100,Yes
100754,HR,46,94716,18,160,100,Yes
100755,Finance,31,67993,14,160,100,Yes
100756,IT,28,30073,1,168,100,Yes
100757,Finance,42,57251,10,240,100,Yes
100758,Finance,40,116496,20,161,100,Yes
100759,Marketing,28,91437,10,120,88,Yes
100760,Marketing,49,58897,10,200,100,Yes
100761,Marketing,46,70906,24,138,100,Yes
100762,Operations,50,71616,2,184,100,Yes
100763,IT,37,24482,8,154,100,Yes
100764,Marketing,40,110964,1,132,59,No
100765,HR,36,92936,1,180,100,Yes
100766,Operations,27,59574,4,161,100,Yes
100767,Sales,36,63284,7,132,86,Yes
100768,HR,47,92932,9,192,100,Yes
100769,Support,43,27338,16,192,100,Yes
100770,Support,44,62718,5,168,95,Yes
100771,HR,29,32500,2,168,95,Yes
100772,Marketing,55,31545,23,184,100,Yes
100773,Sales,40,81480,11,144,100,Yes
100774,Sales,57,25241,18,207,100,Yes
100775,Operations,37,109314,19,200,100,Yes
100776,Sales,51,42821,13,140,100,Yes
100777,Support,28,24695,24,192,100,Yes
100778,IT,35,97066,11,144,100,Yes
100779,Marketing,51,34318,20,168,100,Yes
100780,Sales,50,70934,19,120,100,Yes
100781,Operations,40,42331,17,154,100,Yes
100782,Support,59,72672,5,160,100,Yes
100783,IT,32,111891,13,144,100,Yes
100784,Finance,37,96860,20,176,100,Yes
100785,Finance,50,113685,1,132,53,No
100786,IT,49,88754,10,147,99,Yes
100787,Support,39,105677,8,230,100,Yes
100788,Operations,31,22837,24,240,100,Yes
100789,IT,54,60077,8,207,100,Yes
100790,Marketing,27,99915,19,189,100,Yes
100791,Marketing,54,24239,6,184,98,Yes
100792,Finance,40,106348,12,144,100,Yes
100793,Sales,58,49669,7,189,100,Yes
100794,Operations,44,68624,16,161,100,Yes
100795,Finance,30,95147,9,200,100,Yes
100796,Sales,52,24150,21,132,100,Yes
100797,Sales,35,31109,22,210,100,Yes
100798,Marketing,57,119750,10,120,86,Yes
100799,Support,40,46016,10,216,100,Yes
100800,HR,23,31936,10,198,100,Yes
100801,Support,57,31036,20,168,100,Yes
100802,HR,28,59236,16,132,100,Yes
100803,IT,43,34021,1,175,78,No
100804,Marketing,31,56943,17,225,100,Yes
100805,Sales,28,101007,21,168,100,Yes
100806,Operations,49,70016,14,189,100,Yes
100807,HR,50,43244,19,230,100,Yes
100808,Support,30,83027,21,198,100,Yes
100809,Sales,59,58985,21,150,100,Yes
100810,HR,48,21502,17,200,100,Yes
100811,HR,56,73836,14,132,100,Yes
100812,HR,33,119714,8,175,100,Yes
100813,Operations,52,23770,21,140,100,Yes
100814,Marketing,56,62865,21,225,100,Yes
100815,Operations,57,73811,9,200,100,Yes
100816,Finance,46,24001,8,192,100,Yes
100817,Sales,42,80848,13,160,100,Yes
100818,Marketing,24,72635,17,184,100,Yes
100819,Marketing,51,40946,19,189,100,Yes
100820,Marketing,38,86134,7,150,100,Yes
100821,Support,58,115852,17,207,100,Yes
100822,Marketing,44,111103,1,138,68,No
100823,Operations,43,112044,5,200,100,Yes
100824,Marketing,42,63744,6,210,100,Yes
100825,IT,22,59159,2,144,84,Yes
100826,Sales,51,115812,16,207,100,Yes
100827,Marketing,31,43671,22,168,100,Yes
100828,Sales,48,36450,5,189,100,Yes
100829,IT,52,34908,5,147,100,Yes
100830,IT,25,77275,12,180,100,Yes
100831,Sales,58,64358,3,176,100,Yes
100832,HR,30,69047,16,200,100,Yes
100833,Finance,44,55518,6,200,100,Yes
100834,Support,55,77813,15,240,100,Yes
100835,HR,43,116748,15,120,100,Yes
100836,HR,37,26806,16,147,95,Yes
100837,Operations,21,60891,20,184,100,Yes
100838,Support,51,103551,13,225,100,Yes
100839,Support,51,59220,12,150,100,Yes
100840,HR,54,37158,10,198,100,Yes
100841,Marketing,29,100992,14,168,100,Yes
100842,Operations,42,47588,2,200,100,Yes
100843,Operations,33,82576,3,200,100,Yes
100844,IT,45,108027,9,184,100,Yes
100845,Support,38,44188,11,216,100,Yes
100846,HR,32,112615,11,144,100,Yes
100847,IT,37,78830,22,192,100,Yes
100848,Sales,35,24019,10,200,100,Yes
100849,Finance,35,32419,14,144,100,Yes
100850,Operations,35,53697,9,240,100,Yes
100851,Sales,59,104932,20,180,100,Yes
100852,Sales,33,115428,21,184,100,Yes
100853,Marketing,37,27973,10,126,100,Yes
100854,Finance,52,106649,22,200,100,Yes
100855,Sales,29,31136,9,176,100,Yes
100856,Sales,40,104739,5,150,88,Yes
100857,Finance,46,82502,8,192,100,Yes
100858,Finance,47,51285,11,192,100,Yes
100859,Sales,41,43039,1,175,92,Yes
100860,Finance,38,86720,21,175,100,Yes
100861,Sales,33,108263,10,144,95,Yes
100862,Sales,36,79155,1,120,53,No
100863,Marketing,29,36911,22,160,100,Yes
100864,HR,32,20916,7,200,100,Yes
100865,Sales,58,79052,14,132,97,Yes
100866,IT,39,89110,5,168,100,Yes
100867,Operations,27,37790,17,240,100,Yes
100868,Support,55,103161,22,161,100,Yes
100869,HR,38,25206,21,150,100,Yes
100870,HR,36,105053,6,200,100,Yes
100871,HR,59,69950,16,168,100,Yes
100872,Marketing,24,76361,11,216,100,Yes
100873,Sales,45,81451,10,168,100,Yes
100874,Marketing,52,57696,15,200,100,Yes
100875,Sales,33,101641,7,240,100,Yes
100876,Marketing,37,88226,23,225,100,Yes
100877,Marketing,57,66728,2,189,91,Yes
100878,Operations,26,75401,12,207,100,Yes
100879,IT,39,86226,19,120,100,Yes
100880,Marketing,33,45103,12,184,100,Yes
100881,Operations,46,54263,16,216,100,Yes
100882,Finance,34,96621,6,161,95,Yes
100883,IT,51,70044,3,240,100,Yes
100884,Marketing,24,77730,2,184,100,Yes
100885,Support,59,45825,20,154,100,Yes
100886,HR,28,96256,5,138,76,No
100887,Finance,45,57271,11,180,100,Yes
100888,Finance,33,97256,3,140,100,Yes
100889,Operations,52,66732,3,184,100,Yes
100890,Finance,58,86433,22,175,100,Yes
100891,IT,58,102630,5,150,63,No
100892,Marketing,48,43572,22,250,100,Yes
100893,Marketing,50,58546,23,207,100,Yes
100894,Support,23,35150,11,200,100,Yes
100895,HR,48,74165,3,189,100,Yes
100896,Operations,23,83690,13,207,100,Yes
100897,HR,54,73664,21,180,100,Yes
100898,Finance,36,102335,8,175,100,Yes
100899,Support,42,95199,20,154,100,Yes
100900,HR,52,56948,10,250,100,Yes
100901,IT,58,57030,2,120,63,No
100902,Marketing,28,47007,4,168,98,Yes
100903,Finance,28,111207,18,161,100,Yes
100904,Support,26,110921,19,225,100,Yes
100905,HR,34,96772,4,132,72,No
100906,Operations,52,42024,20,160,100,Yes
100907,IT,55,59384,9,176,100,Yes
100908,IT,30,102912,16,192,100,Yes
100909,HR,23,38157,6,160,93,Yes
100910,Marketing,32,105481,4,240,100,Yes
100911,HR,51,108553,9,176,100,Yes
100912,Finance,49,21756,13,138,100,Yes
100913,HR,25,88112,9,161,100,Yes
100914,IT,45,111003,6,138,86,Yes
100915,Support,51,116741,21,216,100,Yes
100916,HR,41,78051,19,230,100,Yes
100917,Marketing,40,84595,14,210,100,Yes
100918,Support,59,98210,21,180,100,Yes
100919,Operations,42,63094,15,120,100,Yes
100920,Sales,24,107889,3,132,73,No
100921,HR,33,115385,5,225,100,Yes
100922,Marketing,40,24535,21,192,100,Yes
100923,Support,33,76035,18,160,100,Yes
100924,Marketing,37,67367,14,168,100,Yes
100925,Operations,56,37118,16,132,100,Yes
100926,IT,53,79812,14,138,100,Yes
100927,Marketing,21,79884,9,225,100,Yes
100928,Support,35,86168,15,198,100,Yes
100929,Marketing,33,33280,7,168,94,Yes
100930,Marketing,37,34746,14,138,100,Yes
100931,Marketing,44,73251,6,138,91,Yes
100932,Finance,28,104821,21,230,100,Yes
100933,Finance,47,103583,15,154,100,Yes
100934,IT,43,30207,20,147,100,Yes
100935,HR,28,91127,8,200,100,Yes
100936,Marketing,28,47757,2,144,73,No
100937,Operations,46,36226,8,220,100,Yes
100938,HR,33,115268,1,120,53,No
100939,Operations,59,81407,17,180,100,Yes
100940,HR,57,47206,19,176,100,Yes
100941,IT,48,40256,5,168,100,Yes
100942,Marketing,45,53822,22,120,100,Yes
100943,Marketing,36,61340,20,192,100,Yes
100944,Sales,22,72234,16,161,100,Yes
100945,Operations,38,63351,7,132,81,Yes
100946,HR,37,68671,7,230,100,Yes
100947,HR,50,95320,18,160,100,Yes
100948,Finance,59,55157,18,144,100,Yes
100949,Sales,33,39937,2,161,86,Yes
100950,Support,52,74290,15,140,100,Yes
100951,Support,49,66707,14,210,100,Yes
100952,Finance,50,31219,18,184,100,Yes
100953,Finance,38,29399,9,168,99,Yes
100954,Finance,33,118848,14,126,100,Yes
100955,Operations,41,47657,5,175,83,Yes
100956,Operations,50,40047,11,140,100,Yes
100957,IT,41,96095,8,220,100,Yes
100958,IT,37,105693,5,240,100,Yes
100959,Finance,39,92154,11,160,99,Yes
100960,Sales,35,64891,5,175,100,Yes
100961,HR,29,26780,17,150,100,Yes
100962,Operations,30,47050,22,207,100,Yes
100963,Sales,51,93551,4,144,89,Yes
100964,Marketing,43,88666,15,250,100,Yes
100965,Operations,50,113619,19,132,100,Yes
100966,Operations,53,102016,22,140,100,Yes
100967,IT,29,73010,2,176,100,Yes
100968,HR,21,58165,24,207,100,Yes
100969,HR,55,31528,17,160,100,Yes
100970,Support,31,69608,12,207,100,Yes
100971,Support,54,25914,24,216,100,Yes
100972,Support,36,57136,17,168,100,Yes
100973,Support,29,31179,10,154,98,Yes
100974,Marketing,52,106008,18,220,100,Yes
100975,Marketing,35,32076,19,240,100,Yes
100976,Operations,32,44783,18,189,100,Yes
100977,Finance,53,66716,13,240,100,Yes
100978,IT,34,70298,14,140,98,Yes
100979,IT,28,74304,24,230,100,Yes
100980,Support,28,99360,16,216,100,Yes
100981,Operations,47,89835,18,192,100,Yes
100982,Sales,32,28118,18,150,100,Yes
100983,Finance,21,96292,16,230,100,Yes
100984,Operations,31,76911,17,175,100,Yes
100985,Finance,59,93489,7,184,100,Yes
100986,Finance,51,35185,12,140,89,Yes
100987,Finance,37,61792,2,230,99,Yes
100988,Operations,53,100210,10,198,100,Yes
100989,Support,52,70613,5,144,78,No
100990,IT,49,53927,21,138,100,Yes
100991,IT,41,20386,3,160,94,Yes
100992,Support,41,112153,19,138,100,Yes
100993,Finance,43,92728,13,216,100,Yes
100994,Sales,26,96281,12,147,100,Yes
100995,HR,42,50020,3,207,98,Yes
100996,Operations,58,62678,6,176,100,Yes
100997,HR,57,106695,14,192,100,Yes
100998,Support,28,81394,4,120,75,No
100999,Sales,55,88945,13,216,100,Yes
101000,Operations,31,76414,19,175,100,Yes
101001,Support,44,74816,18,189,100,Yes
101002,Finance,41,75918,3,140,69,No
101003,IT,22,111281,20,147,100,Yes
101004,HR,39,82694,6,189,100,Yes
101005,Marketing,59,49455,16,220,100,Yes
101006,Marketing,48,58735,20,207,100,Yes
101007,Sales,37,114702,24,154,100,Yes
101008,Finance,26,113608,3,176,92,Yes
101009,HR,39,32109,12,200,100,Yes
101010,Finance,58,65802,19,132,100,Yes
101011,HR,48,88020,19,160,100,Yes
101012,Sales,22,54622,24,230,100,Yes
101013,Sales,58,22597,4,161,94,Yes
101014,Marketing,57,60597,1,180,84,Yes
101015,Finance,24,60954,2,198,100,Yes
101016,Operations,42,89519,13,220,100,Yes
101017,Marketing,46,76115,13,168,100,Yes
101018,Finance,56,63151,2,147,74,No
101019,Marketing,33,37040,19,200,100,Yes
101020,Operations,52,64772,22,144,100,Yes
101021,IT,37,116090,24,168,100,Yes
101022,IT,56,83832,16,138,100,Yes
101023,IT,39,47916,12,180,100,Yes
101024,IT,55,64871,1,154,84,Yes
101025,Support,48,46372,9,144,87,Yes
101026,HR,21,81707,17,168,100,Yes
101027,Support,38,59080,10,192,100,Yes
101028,Support,53,62722,18,180,100,Yes
101029,Support,32,49048,19,200,100,Yes
101030,IT,28,105205,7,240,100,Yes
101031,Operations,44,29777,19,192,100,Yes
101032,Sales,36,74711,24,250,100,Yes
101033,Sales,24,56331,15,168,100,Yes
101034,HR,58,40968,9,220,100,Yes
101035,IT,47,73969,10,161,100,Yes
101036,IT,29,31292,23,168,100,Yes
101037,IT,36,60794,20,168,100,Yes
101038,Marketing,32,99459,20,168,100,Yes
101039,Finance,51,70192,4,216,100,Yes
101040,Marketing,44,47703,6,240,100,Yes
101041,Finance,34,104193,4,150,90,Yes
101042,IT,45,89165,5,144,90,Yes
101043,IT,54,87650,9,200,100,Yes
101044,Marketing,23,76516,12,250,100,Yes
101045,Marketing,44,119981,23,154,100,Yes
101046,Finance,29,111110,8,132,87,Yes
101047,Sales,46,117885,21,176,100,Yes
101048,Finance,40,42257,5,132,93,Yes
101049,Marketing,30,103509,11,120,97,Yes
101050,Operations,39,111273,23,132,100,Yes
101051,Marketing,23,71672,11,176,100,Yes
101052,Operations,44,83308,13,176,100,Yes
101053,HR,25,97583,14,225,100,Yes
101054,Marketing,23,42113,8,189,100,Yes
101055,HR,47,20694,18,189,100,Yes
101056,Sales,36,35588,19,126,100,Yes
101057,Finance,35,81756,12,230,100,Yes
101058,Operations,55,84085,12,160,100,Yes
101059,Finance,32,81142,18,225,100,Yes
101060,HR,46,84373,10,240,100,Yes
101061,Operations,54,105603,7,225,100,Yes
101062,Finance,43,26704,18,198,100,Yes
101063,Marketing,51,60136,12,210,100,Yes
101064,IT,40,87507,14,225,100,Yes
101065,HR,32,67361,15,120,100,Yes
101066,Finance,43,78847,16,132,100,Yes
101067,HR,24,31441,2,138,82,Yes
101068,Support,43,117012,18,168,100,Yes
101069,HR,21,34677,12,198,100,Yes
101070,Operations,45,47818,16,168,100,Yes
101071,Support,22,21868,13,200,100,Yes
101072,Operations,50,103591,20,220,100,Yes
101073,IT,23,87264,17,184,100,Yes
101074,Support,41,93168,18,175,100,Yes
101075,Marketing,45,32043,3,120,89,Yes
101076,HR,40,91939,23,216,100,Yes
101077,Finance,42,35732,10,216,100,Yes
101078,Sales,41,75244,1,120,63,No
101079,HR,53,38526,6,216,100,Yes
101080,HR,58,29340,3,250,100,Yes
101081,IT,35,42394,19,210,100,Yes
101082,Marketing,35,118557,4,200,100,Yes
101083,Sales,45,24102,20,184,100,Yes
101084,Support,41,39159,23,132,100,Yes
101085,Support,44,85092,3,220,100,Yes
101086,Support,25,26212,8,140,100,Yes
101087,Operations,26,117360,8,210,100,Yes
101088,Operations,43,57405,7,200,100,Yes
101089,Finance,24,97061,2,161,82,Yes
101090,Sales,47,114296,21,132,100,Yes
101091,Support,38,75186,6,132,86,Yes
101092,Operations,41,64239,16,250,100,Yes
101093,Finance,48,112993,10,147,100,Yes
101094,Marketing,55,30532,4,168,86,Yes
101095,Finance,42,99054,13,200,100,Yes
101096,Operations,43,92012,10,210,100,Yes
101097,IT,23,105279,21,189,100,Yes
101098,IT,30,86540,14,189,100,Yes
101099,Support,45,23271,9,210,100,Yes
101100,IT,28,65482,11,192,100,Yes
101101,Support,31,20209,23,225,100,Yes
101102,Support,25,110999,18,230,100,Yes
101103,Operations,57,25539,11,147,100,Yes
101104,IT,58,39977,17,189,100,Yes
101105,Support,49,94142,2,160,91,Yes
101106,Sales,25,119588,3,132,71,No
101107,Marketing,29,88684,11,168,100,Yes
101108,Finance,22,119072,18,168,100,Yes
101109,Finance,21,25607,3,184,88,Yes
101110,Operations,50,105122,15,184,100,Yes
101111,IT,31,114786,11,161,100,Yes
101112,IT,48,71939,11,160,100,Yes
101113,Support,32,38594,20,138,93,Yes
101114,HR,59,78382,11,225,100,Yes
101115,Support,46,27399,19,140,100,Yes
101116,Marketing,33,45117,1,192,86,Yes
101117,Sales,28,118662,5,230,100,Yes
101118,Finance,48,53617,10,198,100,Yes
101119,Support,50,27498,10,147,93,Yes
101120,HR,29,70624,14,240,100,Yes
101121,HR,59,29628,2,250,100,Yes
101122,Support,51,20329,4,176,93,Yes
101123,Operations,41,58619,2,168,82,Yes
101124,Finance,54,27032,18,200,100,Yes
101125,Operations,51,68094,13,138,100,Yes
101126,Sales,45,58034,19,240,100,Yes
101127,HR,32,106158,5,144,79,No
101128,HR,21,75264,20,192,100,Yes
101129,Marketing,42,114120,2,180,100,Yes
101130,Sales,57,67850,11,220,100,Yes
101131,HR,21,24722,18,225,100,Yes
101132,Sales,21,37772,6,161,99,Yes
101133,Finance,41,106105,23,210,100,Yes
101134,IT,35,61679,10,138,100,Yes
101135,HR,37,88771,22,207,100,Yes
101136,Marketing,42,24576,23,140,100,Yes
101137,Finance,58,46707,17,200,100,Yes
101138,Support,55,119404,22,168,100,Yes
101139,Sales,36,61632,11,138,100,Yes
101140,Support,28,61476,19,220,100,Yes
101141,Operations,37,50285,17,140,100,Yes
101142,Finance,37,44154,24,200,100,Yes
101143,Support,46,40054,4,200,100,Yes
101144,HR,33,37165,24,220,100,Yes
101145,Sales,37,34439,14,200,100,Yes
101146,IT,58,64518,20,220,100,Yes
101147,Finance,37,108051,4,168,94,Yes
101148,HR,34,46962,14,132,100,Yes
101149,Marketing,26,73934,4,168,98,Yes
101150,Operations,55,57763,6,200,100,Yes
101151,Sales,34,84094,9,168,100,Yes
101152,Finance,28,39464,21,216,100,Yes
101153,Finance,35,62036,12,180,100,Yes
101154,IT,47,115949,8,154,98,Yes
101155,IT,33,53270,24,160,100,Yes
101156,Marketing,51,62299,4,154,91,Yes
101157,Operations,55,105805,5,200,100,Yes
101158,Marketing,26,51541,6,168,96,Yes
101159,HR,25,93545,5,175,94,Yes
101160,HR,42,102543,19,240,100,Yes
101161,Marketing,43,111998,8,180,95,Yes
101162,Operations,45,97078,9,220,100,Yes
101163,Marketing,54,102970,15,138,100,Yes
101164,Operations,46,49765,4,175,100,Yes
101165,Operations,25,43769,9,154,88,Yes
101166,Support,46,108001,7,180,100,Yes
101167,Sales,40,107404,8,176,100,Yes
101168,Operations,26,40156,15,210,100,Yes
101169,IT,26,105836,19,176,100,Yes
101170,Operations,38,70481,15,144,100,Yes
101171,Operations,24,33435,5,240,100,Yes
101172,Operations,37,89650,19,126,100,Yes
101173,Support,34,66336,7,150,98,Yes
101174,Support,34,56135,6,132,83,Yes
101175,HR,33,93631,19,250,100,Yes
101176,Support,27,57909,17,230,100,Yes
101177,IT,35,89487,10,198,100,Yes
101178,IT,39,41468,19,168,100,Yes
101179,Support,55,112609,11,192,100,Yes
101180,Marketing,37,67655,15,200,100,Yes
101181,Sales,55,54341,10,120,100,Yes
101182,Support,39,84182,11,240,100,Yes
101183,Operations,40,71786,23,200,100,Yes
101184,Finance,56,88304,3,144,73,No
101185,Sales,55,66514,3,168,100,Yes
101186,Sales,52,53979,18,184,100,Yes
101187,IT,44,110887,11,180,100,Yes
101188,Sales,37,100981,20,140,100,Yes
101189,Support,27,75107,22,240,100,Yes
101190,Operations,21,21160,18,120,100,Yes
101191,Operations,55,107897,15,192,100,Yes
101192,HR,52,92577,7,144,90,Yes
101193,Operations,56,104303,10,250,100,Yes
101194,Operations,33,30846,21,132,100,Yes
101195,IT,26,39924,23,160,100,Yes
